week_ending,region,year,month,season,decade,total_beef_dairy,mean_daytime_hours_above_30,mean_daytime_hours_above_35,mean_nighttime_hours_above_21,mean_vpd_mean,mean_vpd_max,heat_vpd_product,heat_vpd_recovery_compound,extreme_stress_compound,weighted_compound_index,threshold_score,pca_compound_index,stress_category
2014-09-27,6,2014,9,Fall,2010,17.6,5.1578947368422225,0.1212814645311111,49.032036613272226,1.016296625137329,1.9005202054977417,5.241951013866343,30.94430441755374,0.9956769715084723,0.28824248153034926,1,0.2730395719478614,Moderate
2014-10-04,6,2014,10,Fall,2010,18.5,8.237986270023056,0.0892448512586111,47.418764302059444,1.0866763591766357,2.050909996032715,8.952024926855767,51.40142093012922,0.798435030251513,0.32501609346963106,1,0.5064273075456698,Moderate
2014-10-11,6,2014,10,Fall,2010,18.6,8.796338672768888,0.15560640732277778,45.41647597254,0.9783502817153931,1.9585340023040771,8.60590041856745,47.6908673767615,1.2643025198279916,0.31440483973567773,1,0.3685234265046056,Moderate
2014-10-18,6,2014,10,Fall,2010,18.7,1.79176201373,0.013729977116944445,28.462242562929166,0.891898512840271,1.7558594942092896,1.5980698754094762,6.1465351180509264,0.06591886148015577,0.17932945816951895,1,-0.4008860844861707,Moderate
2014-10-25,6,2014,10,Fall,2010,18.7,1.329519450801111,0.0,29.308924485126113,0.7454475164413452,1.5909062623977661,0.9910869726601494,3.895856296649006,0.0,0.16163722921655316,1,-0.6110317742059953,Moderate
2014-11-01,6,2014,11,Fall,2010,19.3,1.567505720823889,0.0,26.235697940503613,0.7999243140220642,1.5902717113494873,1.2538859384557106,4.543543211772604,0.0,0.1610633973381545,1,-0.6092533601429218,Moderate
2014-11-08,6,2014,11,Fall,2010,18.6,0.0,0.0,7.940503432494444,0.49240046739578247,0.9806214570999146,0.0,0.0,0.0,0.05988360255348068,0,-1.5465856888722482,Minimal
2014-11-15,6,2014,11,Fall,2010,19.1,0.0,0.0,5.226544622425833,0.40343940258026123,0.7878208756446838,0.0,0.0,0.0,0.043021007965022305,0,-1.7639477549755993,Minimal
2014-11-22,6,2014,11,Fall,2010,18.5,0.0,0.0,2.3318077803205557,0.311267614364624,0.6511463522911072,0.0,0.0,0.0,0.0253129532411618,0,-1.9577179048500037,Minimal
2014-11-29,6,2014,11,Fall,2010,14.7,0.0,0.0,4.366132723112222,0.44289982318878174,0.9449723362922668,0.0,0.0,0.0,0.04459752042866513,0,-1.6649337536256068,Minimal
2014-12-06,6,2014,12,Winter,2010,18.1,0.0,0.0,5.496567505720833,0.300769180059433,0.6438209414482117,0.0,0.0,0.0,0.03328932176543451,0,-1.9167963879047833,Minimal
2014-12-13,6,2014,12,Winter,2010,16.9,0.0,0.0,2.391304347826111,0.2572345733642578,0.6116264462471008,0.0,0.0,0.0,0.019955139064259567,0,-2.0206752249795334,Minimal
2014-12-20,6,2014,12,Winter,2010,17.7,0.0,0.0,2.0389016018308332,0.26965558528900146,0.5638092756271362,0.0,0.0,0.0,0.02021811092322452,0,-2.0415038226694806,Minimal
2014-12-27,6,2014,12,Winter,2010,14.0,0.0,0.0,1.3844393592677777,0.27258455753326416,0.5594980716705322,0.0,0.0,0.0,0.018646164794432905,0,-2.052389408437688,Minimal
2015-01-03,6,2015,1,Winter,2010,14.9,0.0,0.0,0.11670480549222222,0.16145579516887665,0.30770766735076904,0.0,0.0,0.0,0.003651503622862498,0,-2.2939557527817382,Minimal
2015-01-10,6,2015,1,Winter,2010,18.6,0.0,0.0,0.04347826086972222,0.2252945750951767,0.41856083273887634,0.0,0.0,0.0,0.00997324943083641,0,-2.186233834347672,Minimal
2015-01-17,6,2015,1,Winter,2010,18.8,0.0,0.0,0.07093821510305555,0.21588651835918427,0.4600846767425537,0.0,0.0,0.0,0.009089267829092917,0,-2.171719299374277,Minimal
2015-01-24,6,2015,1,Winter,2010,19.3,0.0,0.0,1.5102974828377778,0.3040744662284851,0.6733342409133911,0.0,0.0,0.0,0.02222772686003275,0,-1.9657485479416816,Minimal
2015-01-31,6,2015,1,Winter,2010,19.5,0.0,0.0,4.350114416476111,0.39521855115890503,0.8342227339744568,0.0,0.0,0.0,0.039673582927943776,0,-1.761125703387434,Minimal
2015-02-07,6,2015,2,Winter,2010,18.8,0.0,0.0,2.766590389016111,0.32326558232307434,0.6873034238815308,0.0,0.0,0.0,0.02778380065568726,0,-1.9219634974767776,Minimal
2015-02-14,6,2015,2,Winter,2010,17.3,0.0022883295197222223,0.0,8.201372997711944,0.509445309638977,1.0821857452392578,0.001165778740730899,0.002121877369284602,0.0,0.062398831094879106,0,-1.4755669677512815,Minimal
2015-02-21,6,2015,2,Winter,2010,17.3,0.0114416475975,0.0,4.306636155606666,0.3766418993473053,0.7604973316192627,0.004309403882784933,0.006165307339856267,0.0,0.037775718017594294,0,-1.8146594729646248,Minimal
2015-02-28,6,2015,2,Winter,2010,15.4,0.006864988558611111,0.0,0.8146453089247222,0.20675000548362732,0.37017759680747986,0.001419336422137886,0.0015349619979459488,0.0,0.010357553705773013,0,-2.2130611292771265,Minimal
2015-03-07,6,2015,3,Spring,2010,15.5,0.0022883295197222223,0.0,2.7528604118994444,0.2740646004676819,0.5517251491546631,0.0006271501155610732,0.0007997957881056973,0.0,0.02273632905633568,0,-2.0321618383231215,Minimal
2015-03-14,6,2015,3,Spring,2010,16.4,0.0,0.0,5.080091533180833,0.4312901496887207,0.8765566945075989,0.0,0.0,0.0,0.04545151534200688,0,-1.6978656799166931,Minimal
2015-03-21,6,2015,3,Spring,2010,16.7,0.0,0.0,11.938215102975,0.45892006158828735,0.910038411617279,0.0,0.0,0.0,0.06789079102567566,0,-1.543045525764978,Moderate
2015-03-28,6,2015,3,Spring,2010,18.1,0.2448512585813889,0.0,19.395881006865,0.7593991160392761,1.4760148525238037,0.18593982932781095,0.5465865097357118,0.0,0.12267666928254906,1,-0.8716642557059993,Moderate
2015-04-04,6,2015,4,Spring,2010,16.0,1.105263157895,0.0022883295197222223,28.22883295194528,0.8153262138366699,1.5142196416854858,0.901150025819692,3.444991380170218,0.00882909567111301,0.1632084297227243,1,-0.6221241612474897,Moderate
2015-04-11,6,2015,4,Spring,2010,17.0,1.7116704805494445,0.013729977116944445,34.03661327231139,0.8194799423217773,1.5226801633834839,1.4026796266745476,6.176926026481718,0.057533165001134846,0.186972895539157,1,-0.4901030471372856,Moderate
2015-04-18,6,2015,4,Spring,2010,15.8,0.146453089245,0.0,27.58352402746,0.6508509516716003,1.2274199724197388,0.09531913251035407,0.35824289069795356,0.0,0.133893918856007,1,-0.9547854272233179,Moderate
2015-04-25,6,2015,4,Spring,2010,16.7,0.7574370709383333,0.0022883295197222223,28.013729977116945,0.8193974494934082,1.4680386781692505,0.620642004078628,2.359291755550168,0.008639772269793188,0.15914918140658307,1,-0.6610975161591705,Moderate
2015-05-02,6,2015,5,Spring,2010,15.5,0.70938215103,0.006864988558611111,26.8032036613275,0.9370027184486389,1.6301960945129395,0.664693003934053,2.446283199604451,0.028813058025213074,0.1671858444413724,1,-0.5041148189182814,Moderate
2015-05-09,6,2015,5,Spring,2010,17.6,2.1807780320366668,0.15789473684222222,43.01144164759722,0.8558784127235413,1.54898202419281,1.8664808405619104,9.894484016580593,0.8806418939187798,0.2215692710569465,1,-0.2607389968554775,Moderate
2015-05-16,6,2015,5,Spring,2010,16.7,0.9725400457666666,0.020594965675277778,39.336384439359165,0.6438302993774414,1.181710124015808,0.6261507488225035,3.0892014060899653,0.07585211579021178,0.17595491763408735,1,-0.7498219944008713,Moderate
2015-05-23,6,2015,5,Spring,2010,15.5,1.640732265446389,0.004576659039166667,42.31578947368417,0.7011725306510925,1.2627332210540771,1.1504363946839447,6.0185988227149485,0.020943614956345502,0.19775825388737722,1,-0.5852941797738317,Moderate
2015-05-30,6,2015,5,Spring,2010,14.6,2.6338672768880556,0.04576659038916667,52.28146453089222,0.776152491569519,1.4011175632476807,2.0442826494200887,12.732091732097564,0.27240386077547235,0.24495169715972215,1,-0.23940765724594446,Moderate
2015-06-06,6,2015,6,Summer,2010,17.8,10.263157894736944,0.6178489702519444,57.189931350114165,1.2382442951202393,2.1112658977508545,12.708296713076265,85.38695837284757,6.704003589772686,0.3909436541697608,1,0.967329427967543,Moderate
2015-06-13,6,2015,6,Summer,2010,15.5,18.180778032036667,1.077803203661389,65.61327231121278,1.306252121925354,2.188693046569824,23.748679882601756,179.57153989949873,15.556314992360443,0.5098699780173259,1,1.587046093669442,Moderate
2015-06-20,6,2015,6,Summer,2010,16.1,10.695652173913055,0.5720823798627778,65.61784897025167,1.015238881111145,1.795946717262268,10.858641945797476,82.11071466793533,6.465752382773679,0.3970307787699603,1,0.7788104576963855,Moderate
2015-06-27,6,2015,6,Summer,2010,15.0,17.66361556064083,1.0274599542336111,68.46681922196778,1.2568873167037964,2.1468074321746826,22.201174365301277,174.20555354374807,15.63009676239893,0.5072399152279518,1,1.5462544195287447,Moderate
2015-07-04,6,2015,7,Summer,2010,14.6,18.0320366132725,0.8764302059497222,67.14187643020583,1.2998777627944946,2.2021520137786865,23.439443411489073,180.8162647241892,13.117154811480262,0.511938342731743,1,1.5860279128458845,Moderate
2015-07-11,6,2015,7,Summer,2010,16.4,15.338672768878888,0.6819221967963889,63.81464530892445,1.0758041143417358,1.8689998388290405,16.501407273301453,121.8045524976853,8.205293820858222,0.4496045456464154,1,1.0422127289536682,Moderate
2015-07-18,6,2015,7,Summer,2010,15.9,29.066361556064166,7.627002288329722,66.64988558352388,1.6450954675674438,2.827958583831787,47.81693965455776,366.51629534761184,155.55234991677898,0.6683227477748057,3,3.3926171836929107,High
2015-07-25,6,2015,7,Summer,2010,14.6,29.178489702517222,9.576659038901667,67.58352402745972,1.7007981538772583,2.8994526863098145,49.62672141896788,385.0215933612545,207.0838835415727,0.6779360424366894,3,3.7112311337261534,High
2015-08-01,6,2015,8,Summer,2010,15.4,30.62471395881028,13.228832951945277,67.13272311212806,1.962165355682373,3.245828151702881,60.09075275765991,463.4963394055928,314.7973118550853,0.7194386274602569,3,4.559650734293712,High
2015-08-08,6,2015,8,Summer,2010,14.4,31.572082379862778,14.519450800915555,67.54691075514862,2.074793815612793,3.489039659500122,65.50556126775692,507.9753913596665,372.8127002430959,0.7426609022045803,4,4.966553542319934,High
2015-08-15,6,2015,8,Summer,2010,13.9,30.70480549199111,13.755148741418889,67.48741418764278,2.1383795738220215,3.5692496299743652,65.65852888225201,508.7709622450368,357.0494229370682,0.7393698680955393,4,4.937170361344889,High
2015-08-22,6,2015,8,Summer,2010,15.6,21.162471395881113,5.263157894736945,63.99542334096083,1.5407381057739258,2.662440061569214,32.60582609198475,241.26819050581585,94.07202708208774,0.5623275741684837,3,2.5841448454203624,Moderate
2015-08-29,6,2015,8,Summer,2010,17.3,21.212814645309166,4.457665903890278,63.49427917620111,1.6365244388580322,2.8135499954223633,34.71528958401403,255.13751843701937,81.96697703256942,0.5712528146326259,2,2.6440372329070194,Moderate
2015-09-05,6,2015,9,Fall,2010,18.0,25.54233409611,5.796338672768889,65.22654462242555,1.7111506462097168,2.9660723209381104,43.70678149426311,328.7910148380787,117.0024662426695,0.6318960470725369,3,3.1426428323722777,High
2015-09-12,6,2015,9,Fall,2010,14.4,19.398169336384445,5.926773455377778,64.32036613272305,1.4777023792266846,2.63118839263916,28.66472098101741,213.0372558401562,104.8504235467763,0.537225331151822,2,2.522295401547433,Moderate
2015-09-19,6,2015,9,Fall,2010,17.5,18.59954233409611,3.228832951945278,60.94508009153306,1.5273290872573853,2.7263357639312744,28.40762201654011,201.5381019173436,53.57067824346125,0.5237858132583306,1,2.2221445698469626,Moderate
2015-09-26,6,2015,9,Fall,2010,17.6,14.272311212814722,1.2013729977119445,57.44622425629278,1.373304843902588,2.5017149448394775,19.600234122243677,132.1961786084689,16.3857815899059,0.4499929900734268,1,1.5162672779263817,Moderate
2015-10-03,6,2015,10,Fall,2010,18.3,10.0114416475975,0.4805491990847222,53.91533180778028,1.3227760791778564,2.37507963180542,13.24289552952692,84.64240618654833,5.470348070375667,0.38743343081689857,1,1.0916924104957977,Moderate
2015-10-10,6,2015,10,Fall,2010,17.6,5.059496567505834,0.01601830663638889,39.02974828375278,0.9082897901535034,1.7210968732833862,4.595489075582244,22.53156726165332,0.0974821684171441,0.24749639647887,1,-0.09089845360659336,Moderate
2015-10-17,6,2015,10,Fall,2010,17.8,10.771167048055,1.2654462242563889,45.70480549199083,1.4242514371871948,2.6330928802490234,15.340850148375688,85.45590735970464,13.950333424473637,0.38276740612549365,1,1.2884783604919194,Moderate
2015-10-24,6,2015,10,Fall,2010,18.1,1.3043478260872223,0.0,32.798627002288335,0.7204316854476929,1.391532063484192,0.9396935027580517,4.021759172101566,0.0,0.1687782351160056,1,-0.6773054590185403,Moderate
2015-10-31,6,2015,10,Fall,2010,18.5,0.1418764302061111,0.0,16.160183066361668,0.5243744254112244,1.0402424335479736,0.07439637156872518,0.1946222699710915,0.0,0.088235746889677,1,-1.3458477960676802,Moderate
2015-11-07,6,2015,11,Fall,2010,18.5,0.28832951945083335,0.0,20.519450800915557,0.48471447825431824,1.0694395303726196,0.13975749258592898,0.426532191903558,0.0,0.09827021144470388,1,-1.2831260382132972,Moderate
2015-11-14,6,2015,11,Fall,2010,19.0,0.105263157895,0.0,8.33409610984,0.48704054951667786,0.9998886585235596,0.051267426265041625,0.09399419204474088,0.0,0.06162916966092366,0,-1.5298340720054129,Minimal
2015-11-21,6,2015,11,Fall,2010,17.6,0.020594965675277778,0.0,8.064073226544723,0.3682916462421417,0.777897298336029,0.0075849538128484545,0.013701516109525408,0.0,0.04776836691066443,0,-1.7488057083727497,Minimal
2015-11-28,6,2015,11,Fall,2010,14.1,0.0,0.0,5.945080091533334,0.29973816871643066,0.6236411929130554,0.0,0.0,0.0,0.03446647741482555,0,-1.9205910822443186,Minimal
2015-12-05,6,2015,12,Winter,2010,16.7,0.0,0.0,0.6979405034325,0.2525630593299866,0.5567858815193176,0.0,0.0,0.0,0.014634607498161239,0,-2.0814114451205095,Minimal
2015-12-12,6,2015,12,Winter,2010,19.0,0.0022883295197222223,0.0,7.048054919908611,0.37550652027130127,0.8282042741775513,0.0008592826551849898,0.00146490978973186,0.0,0.04539774681382911,0,-1.7346690372210034,Minimal
2015-12-19,6,2015,12,Winter,2010,19.7,0.0,0.0,2.6887871853547223,0.3142165243625641,0.6642172932624817,0.0,0.0,0.0,0.026635520486262155,0,-1.9425510202741776,Minimal
2015-12-26,6,2015,12,Winter,2010,15.1,0.07551487414194444,0.0,9.386727688787222,0.2967279255390167,0.6467142701148987,0.02240737195147911,0.04344056182446942,0.0,0.04483893305182082,0,-1.8500166901157185,Minimal
2016-01-02,6,2016,1,Winter,2010,14.4,0.0,0.0,3.0915331807780557,0.16928456723690033,0.3214954435825348,0.0,0.0,0.0,0.012959717302375362,0,-2.2305202179527277,Minimal
2016-01-09,6,2016,1,Winter,2010,21.0,0.0,0.0,0.38672768878722225,0.1781032532453537,0.410444051027298,0.0,0.0,0.0,0.0061268543692825405,0,-2.2225884806143226,Minimal
2016-01-16,6,2016,1,Winter,2010,21.9,0.0,0.0,0.47597254004583334,0.26405349373817444,0.5763406753540039,0.0,0.0,0.0,0.015175386041331632,0,-2.065736839386663,Minimal
2016-01-23,6,2016,1,Winter,2010,20.6,0.0,0.0,0.7276887871855555,0.2686547636985779,0.5554147958755493,0.0,0.0,0.0,0.016365974654195578,0,-2.0687027572387944,Minimal
2016-01-30,6,2016,1,Winter,2010,19.3,0.0,0.0,2.79176201373,0.36981499195098877,0.802754819393158,0.0,0.0,0.0,0.03261811691290867,0,-1.8240799826715857,Minimal
2016-02-06,6,2016,2,Winter,2010,19.6,0.01601830663638889,0.0,2.9107551487416665,0.3841478228569031,0.7716256380081177,0.006153397620223074,0.007944501000754977,0.0,0.034602549059545615,0,-1.8260979607214158,Minimal
2016-02-13,6,2016,2,Winter,2010,17.2,0.0,0.0,5.2196796338675,0.4927636981010437,1.022353172302246,0.0,0.0,0.0,0.05213987873683622,0,-1.5702841493947042,Minimal
2016-02-20,6,2016,2,Winter,2010,18.9,0.15331807780333334,0.0,11.84897025171639,0.5733529329299927,1.2000058889389038,0.08790536957972998,0.1920641804913655,0.0,0.0810445813368939,0,-1.2953203546370717,Moderate
2016-02-27,6,2016,2,Winter,2010,17.8,0.004576659039166667,0.0,4.4279176201375,0.45655205845832825,0.8847973942756653,0.0020894831051934564,0.003014689011040029,0.0,0.04622172723869475,0,-1.6840544680700813,Minimal
2016-03-05,6,2016,3,Spring,2010,17.0,0.23798627002305556,0.009153318078055556,14.295194508009166,0.6760901212692261,1.3548024892807007,0.16090016616029842,0.39091008332354443,0.020664446537844598,0.09949067224910943,0,-1.0866009499266052,Moderate
2016-03-12,6,2016,3,Spring,2010,17.4,0.13272311212833332,0.0,11.430205949656944,0.46318021416664124,0.9148157835006714,0.06147471950046456,0.13174158995923474,0.0,0.06834698611854272,0,-1.540102244469515,Moderate
2016-03-19,6,2016,3,Spring,2010,16.3,0.38901601830666666,0.0,18.347826086956665,0.7031450867652893,1.3375221490859985,0.2735347019453285,0.7754114159493698,0.0,0.11552443495663009,1,-1.0004644336972415,Moderate
2016-03-26,6,2016,3,Spring,2010,17.0,0.20366132723138888,0.0,11.828375286041389,0.7047083377838135,1.288626790046692,0.14352183538407737,0.31328484845050947,0.0,0.0949830398837078,0,-1.1419516119491782,Moderate
2016-04-02,6,2016,4,Spring,2010,17.1,0.5263157894738889,0.022883295194722222,16.162471395881113,0.6654003262519836,1.2190420627593994,0.350210698027496,0.9162377369675921,0.047454606216916564,0.1069372355631871,1,-1.1208413256260983,Moderate
2016-04-09,6,2016,4,Spring,2010,16.8,0.5034324942794445,0.0,23.80778032036639,1.0367461442947388,1.859433650970459,0.5219316973568972,1.7645352166477934,0.0,0.16653823066831897,1,-0.3644485471595987,Moderate
2016-04-16,6,2016,4,Spring,2010,19.4,0.9977116704805555,0.009153318078055556,25.18306636155611,0.7197989821434021,1.355249047279358,0.7181518448844972,2.5266784016245216,0.028713234323075945,0.14353143650319525,1,-0.8364806582882028,Moderate
2016-04-23,6,2016,4,Spring,2010,17.9,0.6521739130436112,0.013729977116944445,28.15560640732278,0.69243323802948,1.290050745010376,0.45158689436714416,1.7230571800178,0.041411271343519906,0.14539723582839897,1,-0.8564433312458547,Moderate
2016-04-30,6,2016,4,Spring,2010,19.3,3.0709382151030558,0.2700228832952778,40.185354691075275,0.9510791897773743,1.6910967826843262,2.92070542947659,14.657663792643204,1.5673964388734292,0.23310721452514332,1,-0.10801173930939204,Moderate
2016-05-07,6,2016,5,Spring,2010,17.3,2.4485125858125,0.14874141876444444,31.160183066361668,1.0719337463378906,1.814902424812317,2.624643269065469,10.803079743862863,0.7974369667983333,0.21275323718514036,1,-0.13772157929518122,Moderate
2016-05-14,6,2016,5,Spring,2010,18.8,4.8009153318080555,0.3661327231122222,46.617848970251664,1.0709688663482666,1.8330397605895996,5.141630850340485,29.11080789453642,2.7227842772807254,0.2829696365582789,1,0.25345408369469624,Moderate
2016-05-21,6,2016,5,Spring,2010,16.7,2.0022883295197222,0.025171624714166667,30.853546910755277,0.7054212093353271,1.2537928819656372,1.4124566548478146,5.7703864208233675,0.09205843698821692,0.16942675332027038,1,-0.7616288183829152,Moderate
2016-05-28,6,2016,5,Spring,2010,19.5,7.972540045766666,0.6956521739130556,56.90846681922194,1.1530048847198486,1.9629161357879639,9.192377616393571,61.50478927362277,6.934400140946303,0.35599391097246247,1,0.7294502758022384,Moderate
2016-06-04,6,2016,6,Summer,2010,15.6,3.8146453089247223,0.04805491990861111,54.002288329519445,0.9083157181739807,1.5871326923370361,3.4649022933549656,22.176167561291766,0.34422517786248197,0.2764998539856477,1,0.042241540702858106,Moderate
2016-06-11,6,2016,6,Summer,2010,17.3,14.565217391304444,0.6933638443936111,61.919908466819166,1.4244091510772705,2.365297555923462,20.74682893960386,149.21100383130644,9.56423361302171,0.4712660037955534,1,1.5174056957741635,Moderate
2016-06-18,6,2016,6,Summer,2010,18.7,24.409610983981946,5.064073226544722,67.1395881006864,1.5730353593826294,2.646314859390259,38.397181186578216,296.19427409600684,96.85001328118307,0.6106642921818898,3,2.768696933510873,Moderate
2016-06-25,6,2016,6,Summer,2010,16.6,28.519450800915557,4.752860411899444,68.99084668192195,1.7543511390686035,2.8403828144073486,50.0331309981972,395.2159379695112,101.6604405807179,0.6801246202557266,2,3.184346674914715,High
2016-07-02,6,2016,7,Summer,2010,19.1,23.945080091533335,3.151029748283889,67.2128146453089,1.5154026746749878,2.497291326522827,36.286438416016416,280.17780435542915,55.86837805055077,0.599821510061696,2,2.4143743934675093,Moderate
2016-07-09,6,2016,7,Summer,2010,15.2,30.887871853546944,9.597254004576667,68.28375286041167,1.8708819150924683,3.1069304943084717,57.78756084649466,452.382713171299,228.02241686734948,0.7163122173405315,3,4.041571534200929,High
2016-07-16,6,2016,7,Summer,2010,18.6,32.29061784897028,11.391304347826111,68.89016018306611,2.0939598083496094,3.4673562049865723,67.61525596252028,533.4178373702241,302.4512273417171,0.7564383140127549,4,4.676356328333742,High
2016-07-23,6,2016,7,Summer,2010,18.6,36.08924485125861,15.76659038901611,68.91990846681917,2.2647664546966553,3.628810167312622,81.73371111446448,645.0416999806977,443.7813517278555,0.8161601722877584,4,5.542837522069569,High
2016-07-30,6,2016,7,Summer,2010,15.9,29.780320366132777,7.560640732265556,68.7139588100686,1.781322717666626,2.9359018802642822,53.04836120758241,417.5646519035283,169.3699655045809,0.6960869291564409,3,3.6154617750301354,High
2016-08-06,6,2016,8,Summer,2010,17.1,30.189931350114446,12.2402745995425,67.40961098398166,1.8695603609085083,3.139625310897827,56.44189895072305,436.9145440972674,285.07580972794426,0.7059305383423097,3,4.306755598910319,High
2016-08-13,6,2016,8,Summer,2010,17.4,27.526315789473887,10.130434782608889,67.49656750572055,1.7148139476776123,2.8959615230560303,47.202510243968305,365.80325215611555,217.35149251833647,0.6607833237238072,3,3.7113051474876997,High
2016-08-20,6,2016,8,Summer,2010,18.7,10.061784897025278,0.16704805492,64.54691075514862,1.0598926544189453,1.8718857765197754,10.664411902700577,79.49989623667645,1.866867132041442,0.3915010771476209,1,0.7646618272390352,Moderate
2016-08-27,6,2016,8,Summer,2010,18.8,12.105263157895,0.33867276887888886,61.47368421052611,0.9831411242485046,1.8171402215957642,11.901182030376892,85.0621326171146,3.637150278040025,0.39754134605328906,1,0.7277102484788379,Moderate
2016-09-03,6,2016,9,Fall,2010,19.6,12.12585812357,0.1830663615561111,60.414187643020554,0.9204796552658081,1.744726300239563,11.161605705385812,78.59353985364454,1.8530356608657939,0.38832932826672545,1,0.6055104505307575,Moderate
2016-09-10,6,2016,9,Fall,2010,17.0,18.091533180778054,0.8627002288330555,64.46910755148723,1.1364151239395142,2.1117660999298096,20.559491921889727,153.1047015135139,12.118236994629061,0.48823187648238986,1,1.3637981145021427,Moderate
2016-09-17,6,2016,9,Fall,2010,19.6,13.76659038901611,0.47139588100694446,59.04347826086944,1.0451889038085938,1.9811320304870605,14.38868751787767,99.34450338430304,5.313171423449534,0.41537903430109335,1,0.9064975336496472,Moderate
2016-09-24,6,2016,9,Fall,2010,19.7,20.503432494279444,1.8146453089247223,63.28375286041167,1.3084166049957275,2.468738317489624,26.827031534924192,196.5985548983855,28.454954571948715,0.5292093861345719,2,1.8746009682640512,Moderate
2016-10-01,6,2016,10,Fall,2010,19.2,2.5537757437072224,0.07093821510305555,39.613272311212775,0.9738033413887024,1.7792974710464478,2.4868753523795117,12.338202406164795,0.45892735629456477,0.22805590374369497,1,-0.09726488085322953,Moderate
2016-10-08,6,2016,10,Fall,2010,20.6,7.171624713958889,0.07551487414194444,43.97482837528583,1.0211000442504883,1.9534043073654175,7.322946312771317,39.525477043326404,0.582786911541098,0.29662251161079334,1,0.298895886272055,Moderate
2016-10-15,6,2016,10,Fall,2010,20.7,5.155606407322778,0.03661327231138889,36.20823798627,0.9179085493087769,1.848636269569397,4.732375198152686,21.86747193965609,0.23142875034200344,0.2414783907542334,1,-0.05788443964533619,Moderate
2016-10-22,6,2016,10,Fall,2010,21.7,7.212814645309167,0.1784897025172222,44.725400457665835,1.011238694190979,2.0177783966064453,7.293877263364012,39.916035412665934,1.4315450352817125,0.29821725624631074,1,0.3502370606204207,Moderate
2016-10-29,6,2016,10,Fall,2010,21.5,2.041189931350278,0.0,35.63386727688778,0.9115545153617859,1.8955053091049194,1.8606558986333597,8.49089243261931,0.0,0.20461795582784822,1,-0.18301200890372618,Moderate
2016-11-05,6,2016,11,Fall,2010,21.7,2.8352402745997223,0.0,35.55835240274583,0.7085952758789062,1.470038890838623,2.009037864562976,9.152845502422002,0.0,0.1924512415583059,1,-0.5353489286802544,Moderate
2016-11-12,6,2016,11,Fall,2010,21.8,0.006864988558611111,0.0,10.92219679633889,0.4664234220981598,0.9786319732666016,0.003201991456172108,0.006699269538622856,0.0,0.06582907230458027,0,-1.51810473219823,Moderate
2016-11-19,6,2016,11,Fall,2010,20.8,0.10755148741444444,0.0,15.169336384439445,0.6497868895530701,1.346393346786499,0.06988554647383802,0.1758972827610405,0.0,0.09785176340748872,1,-1.1039046358696993,Moderate
2016-11-26,6,2016,11,Fall,2010,17.7,0.0,0.0,6.567505720823889,0.44149351119995117,0.9362747073173523,0.0,0.0,0.0,0.050749028553884204,0,-1.6336086765436657,Minimal
2016-12-03,6,2016,12,Winter,2010,19.6,0.09153318077805556,0.0,5.359267734553889,0.4010085463523865,0.8289883136749268,0.03670558776681826,0.05637709498647277,0.0,0.0441678230448325,0,-1.7384059253171567,Minimal
2016-12-10,6,2016,12,Winter,2010,21.2,0.0,0.0,0.4439359267736111,0.23657816648483276,0.4610576033592224,0.0,0.0,0.0,0.012272850234960634,0,-2.1483306432437153,Minimal
2016-12-17,6,2016,12,Winter,2010,21.8,0.022883295194722222,0.0,5.386727688787222,0.31655681133270264,0.6560178995132446,0.007243862959626223,0.011145934677466097,0.0,0.034844380921785295,0,-1.8986558452345914,Minimal
2016-12-24,6,2016,12,Winter,2010,18.1,0.0,0.0,3.045766590389167,0.2908960282802582,0.5567330718040466,0.0,0.0,0.0,0.0252705429436507,0,-2.011214862353093,Minimal
2016-12-31,6,2016,12,Winter,2010,18.3,0.020594965675277778,0.0,7.0526315789475,0.37994447350502014,0.7669705152511597,0.007824943390347377,0.013343587676171418,0.0,0.04606805940052927,0,-1.762125092273035,Minimal
2017-01-07,6,2017,1,Winter,2010,21.1,0.0,0.0,2.4370709382152778,0.2631722390651703,0.538476824760437,0.0,0.0,0.0,0.020693485136716008,0,-2.053204111354127,Minimal
2017-01-14,6,2017,1,Winter,2010,20.7,0.0022883295197222223,0.0,7.0045766590391665,0.3207997679710388,0.707037091255188,0.0007340955789681676,0.0012482984547625945,0.0,0.039676524631545904,0,-1.8423852456258343,Minimal
2017-01-21,6,2017,1,Winter,2010,20.8,0.025171624714166667,0.0,4.185354691075555,0.23003143072128296,0.542701780796051,0.005790264846578964,0.008213696060398878,0.0,0.02258199505970905,0,-2.0471936902866155,Minimal
2017-01-28,6,2017,1,Winter,2010,20.9,0.013729977116944445,0.0,2.4988558352402777,0.3943888247013092,0.7844387888908386,0.00541494953832759,0.006768067363465744,0.0,0.03444694623174563,0,-1.818221624092941,Minimal
2017-02-04,6,2017,2,Winter,2010,21.1,0.004576659039166667,0.0,3.9244851258583333,0.43043747544288635,0.8953646421432495,0.001969965562781766,0.0027430756177407836,0.0,0.042110329195271426,0,-1.7079838341731446,Minimal
2017-02-11,6,2017,2,Winter,2010,20.7,0.45995423340972225,0.0,15.464530892448611,0.557111918926239,1.1993194818496704,0.2562459855931376,0.6525183816202393,0.0,0.09312606688115788,1,-1.2351138785845437,Moderate
