date,week,region_4_dairy,region_4_beef_dairy,region_6_dairy,region_6_beef_dairy,region_4_total,region_6_total,regions_4_6_total,year,month,year_week,region_4_hours_above_21,region_6_hours_above_21,combined_hours_above_21,region_4_hours_above_24,region_6_hours_above_24,combined_hours_above_24,region_4_hours_below_18_above_0,region_6_hours_below_18_above_0,combined_hours_below_18_above_0,region_4_hours_below_0,region_6_hours_below_0,combined_hours_below_0
2023-01-07,2.0,3.0,12.3,8.9,25.799999999999997,15.3,34.699999999999996,50.0,2023,1,2023-W01,5.194888178914722,6.546910755149722,5.982666666666667,1.0415335463269444,2.2997711670488887,1.7746666666666666,52.904153354631944,51.24256292906083,51.936,0.4249201277958333,4.130434782609722,2.584
2023-01-14,3.0,3.4,15.6,9.0,28.8,19.0,37.8,56.8,2023,1,2023-W02,1.7444089456877776,4.6613272311225,3.444,0.19488817891444443,1.6681922196808334,1.0533333333333332,61.05111821086167,54.91304347826,57.474666666666664,3.7284345047930554,3.5926773455391667,3.6493333333333333
2023-01-21,4.0,3.4,14.1,9.4,29.799999999999997,17.5,39.199999999999996,56.699999999999996,2023,1,2023-W03,2.766773162940556,4.038901601831666,3.508,0.5623003194894445,1.3318077803216668,1.0106666666666666,56.54313099041389,54.20594965674972,55.181333333333335,5.533546325879445,5.466819221969167,5.494666666666666
2023-01-28,5.0,3.3,13.3,9.3,27.9,16.6,37.2,53.800000000000004,2023,1,2023-W04,1.9968051118222223,0.5743707093827778,1.168,0.6230031948888889,0.13958810068694444,0.3413333333333333,59.64536741213944,54.981693363843334,56.928,5.396166134186111,12.713958810069723,9.66
2023-02-04,6.0,3.3,12.1,9.1,26.4,15.399999999999999,35.5,50.9,2023,2,2023-W05,4.821086261981944,1.0434782608702777,2.62,1.8913738019177777,0.3913043478263889,1.0173333333333332,50.504792332267776,44.862700228832495,47.21733333333333,9.71884984025611,21.906178489703333,16.82
2023-02-11,7.0,3.5,13.2,9.3,25.3,16.7,34.6,51.3,2023,2,2023-W06,4.3769968051127774,3.9862700228841668,4.149333333333334,1.4376996805122222,1.1945080091541667,1.296,57.281150159743056,54.72768878718445,55.79333333333334,1.1022364217255556,6.100686498857222,4.014666666666667
2023-02-18,8.0,3.8,13.8,10.7,28.2,17.6,38.9,56.5,2023,2,2023-W07,4.402555910544167,3.430205949657778,3.836,1.1182108626205556,1.2128146453097222,1.1733333333333333,54.5782747603825,52.778032036612224,53.529333333333334,2.9488817891380554,7.947368421053611,5.8613333333333335
2023-02-25,9.0,3.5,12.9,10.6,26.2,16.4,36.8,53.199999999999996,2023,2,2023-W08,13.900958466454723,12.8054919908475,13.262666666666668,5.690095846646111,6.558352402746666,6.196,40.07667731629361,42.93821510297389,41.744,0.09265175718888888,3.471395881008055,2.0613333333333332
2023-03-04,10.0,3.5,13.0,10.6,27.4,16.5,38.0,54.5,2023,3,2023-W09,17.853035143770832,17.814645308925556,17.830666666666666,6.345047923323889,7.947368421053889,7.278666666666667,33.68051118210861,38.480549199084166,36.477333333333334,0.0,2.983981693364722,1.7386666666666666
2023-03-11,11.0,3.4,13.3,8.5,24.2,16.7,32.7,49.400000000000006,2023,3,2023-W10,12.923322683706944,20.361556064074723,17.257333333333335,5.891373801918333,11.942791762014721,9.417333333333334,47.45686900958361,39.09153318077694,42.58266666666667,0.16932907348305554,0.5560640732275,0.39466666666666667
2023-03-18,12.0,3.3,13.6,8.7,24.2,16.9,32.9,49.8,2023,3,2023-W11,4.159744408946667,9.775743707094723,7.432,1.6485623003205556,4.176201372998611,3.1213333333333333,56.07667731629278,51.37757437070833,53.33866666666667,4.32587859425,1.3981693363855556,2.62
2023-03-25,13.0,3.5,13.8,9.0,24.9,17.3,33.9,51.2,2023,3,2023-W12,12.153354632588611,16.68421052631667,14.793333333333333,5.2683706070300005,8.929061784897778,7.4013333333333335,43.90095846645333,40.57665903890111,41.964,4.897763578275,3.0228832951955553,3.8053333333333335
2023-04-01,14.0,3.3,13.5,9.5,24.0,16.8,33.5,50.3,2023,4,2023-W13,18.277955271566388,19.649885583525002,19.077333333333332,7.178913738020277,9.524027459955278,8.545333333333334,37.55910543131,37.588100686498336,37.576,0.0,2.130434782609722,1.2413333333333334
2023-04-08,15.0,3.2,13.2,8.4,23.700000000000003,16.4,32.1,48.5,2023,4,2023-W14,27.964856230032222,25.7208237986275,26.657333333333334,13.549520766773888,14.334096109840555,14.006666666666666,28.88817891373778,34.077803203661944,31.912,0.0,1.1853546910766666,0.6906666666666667
2023-04-15,16.0,3.1,13.3,8.4,23.9,16.400000000000002,32.3,48.7,2023,4,2023-W15,16.022364217253333,29.970251716247777,24.14933333333333,5.3450479233236114,17.768878718536666,12.584,41.30351437699611,26.109839816934723,32.45066666666666,0.0063897763580555555,0.04118993135027778,0.02666666666666667
2023-04-22,17.0,3.5,15.1,8.1,27.0,18.6,35.1,53.7,2023,4,2023-W16,20.42172523961778,31.10068649885611,26.644000000000002,10.581469648563333,17.84210526315861,14.812000000000001,34.17571884984056,26.21510297482861,29.537333333333333,0.0,0.13043478260944444,0.076
