date,roni,roni_lag4,roni_lag8,roni_lag12,roni_lag16,roni_rolling4,roni_rolling8,is_el_nino,is_la_nina,roni_x_summer
2021-07-10,-0.6,-0.5,-0.6,-0.8,-1.0,-0.5499999999999997,-0.55,0,1,-0.6
2021-07-17,-0.6,-0.5,-0.6,-0.8,-1.0,-0.5749999999999997,-0.55,0,1,-0.6
2021-07-24,-0.6,-0.5,-0.6,-0.6,-0.8,-0.6,-0.5499999999999999,0,1,-0.6
2021-07-31,-0.6,-0.6,-0.5,-0.6,-0.8,-0.6,-0.5625,0,1,-0.6
2021-08-07,-0.7,-0.6,-0.5,-0.6,-0.8,-0.6249999999999998,-0.5874999999999999,0,1,-0.7
2021-08-14,-0.7,-0.6,-0.5,-0.6,-0.8,-0.6499999999999997,-0.6124999999999999,0,1,-0.7
2021-08-21,-0.7,-0.6,-0.5,-0.6,-0.6,-0.6749999999999997,-0.6375,0,1,-0.7
2021-08-28,-0.7,-0.6,-0.6,-0.5,-0.6,-0.7,-0.65,0,1,-0.7
2021-09-04,-0.9,-0.7,-0.6,-0.5,-0.6,-0.7499999999999998,-0.6874999999999999,0,1,-0.0
2021-09-11,-0.9,-0.7,-0.6,-0.5,-0.6,-0.7999999999999997,-0.725,0,1,-0.0
2021-09-18,-0.9,-0.7,-0.6,-0.5,-0.6,-0.8499999999999998,-0.7625000000000001,0,1,-0.0
2021-09-25,-0.9,-0.7,-0.6,-0.6,-0.5,-0.9,-0.7999999999999999,0,1,-0.0
2021-10-02,-1.1,-0.9,-0.7,-0.6,-0.5,-0.9499999999999997,-0.85,0,1,-0.0
2021-10-09,-1.1,-0.9,-0.7,-0.6,-0.5,-0.9999999999999998,-0.9,0,1,-0.0
2021-10-16,-1.1,-0.9,-0.7,-0.6,-0.5,-1.0499999999999998,-0.9500000000000001,0,1,-0.0
2021-10-23,-1.1,-0.9,-0.7,-0.6,-0.6,-1.1,-1.0,0,1,-0.0
2021-10-30,-1.1,-1.1,-0.9,-0.7,-0.6,-1.1,-1.0250000000000001,0,1,-0.0
2021-11-06,-1.2,-1.1,-0.9,-0.7,-0.6,-1.1249999999999998,-1.0625,0,1,-0.0
2021-11-13,-1.2,-1.1,-0.9,-0.7,-0.6,-1.15,-1.1,0,1,-0.0
2021-11-20,-1.2,-1.1,-0.9,-0.7,-0.6,-1.1749999999999998,-1.1375000000000002,0,1,-0.0
2021-11-27,-1.2,-1.1,-1.1,-0.9,-0.7,-1.2,-1.1500000000000001,0,1,-0.0
2021-12-04,-1.2,-1.2,-1.1,-0.9,-0.7,-1.2,-1.1624999999999999,0,1,-0.0
2021-12-11,-1.2,-1.2,-1.1,-0.9,-0.7,-1.2,-1.175,0,1,-0.0
2021-12-18,-1.2,-1.2,-1.1,-0.9,-0.7,-1.2,-1.1875,0,1,-0.0
2021-12-25,-1.2,-1.2,-1.1,-1.1,-0.9,-1.2,-1.2,0,1,-0.0
2022-01-01,-1.2,-1.2,-1.2,-1.1,-0.9,-1.2,-1.2,0,1,-0.0
2022-01-08,-1.2,-1.2,-1.2,-1.1,-0.9,-1.2,-1.2,0,1,-0.0
2022-01-15,-1.2,-1.2,-1.2,-1.1,-0.9,-1.2,-1.2,0,1,-0.0
2022-01-22,-1.2,-1.2,-1.2,-1.1,-1.1,-1.2,-1.2,0,1,-0.0
2022-01-29,-1.2,-1.2,-1.2,-1.2,-1.1,-1.2,-1.2,0,1,-0.0
2022-02-05,-1.2,-1.2,-1.2,-1.2,-1.1,-1.2,-1.2,0,1,-0.0
2022-02-12,-1.2,-1.2,-1.2,-1.2,-1.1,-1.2,-1.2,0,1,-0.0
2022-02-19,-1.2,-1.2,-1.2,-1.2,-1.1,-1.2,-1.2,0,1,-0.0
2022-02-26,-1.2,-1.2,-1.2,-1.2,-1.2,-1.2,-1.2,0,1,-0.0
2022-03-05,-1.3,-1.2,-1.2,-1.2,-1.2,-1.2249999999999996,-1.2125,0,1,-0.0
2022-03-12,-1.3,-1.2,-1.2,-1.2,-1.2,-1.2499999999999998,-1.225,0,1,-0.0
2022-03-19,-1.3,-1.2,-1.2,-1.2,-1.2,-1.2749999999999997,-1.2375,0,1,-0.0
2022-03-26,-1.3,-1.2,-1.2,-1.2,-1.2,-1.3,-1.25,0,1,-0.0
2022-04-02,-1.3,-1.3,-1.2,-1.2,-1.2,-1.3,-1.2625,0,1,-0.0
2022-04-09,-1.3,-1.3,-1.2,-1.2,-1.2,-1.3,-1.275,0,1,-0.0
2022-04-16,-1.3,-1.3,-1.2,-1.2,-1.2,-1.3,-1.2875,0,1,-0.0
2022-04-23,-1.3,-1.3,-1.2,-1.2,-1.2,-1.3,-1.3,0,1,-0.0
2022-04-30,-1.3,-1.3,-1.3,-1.2,-1.2,-1.3,-1.3,0,1,-0.0
2022-05-07,-1.2,-1.3,-1.3,-1.2,-1.2,-1.275,-1.2875,0,1,-0.0
2022-05-14,-1.2,-1.3,-1.3,-1.2,-1.2,-1.2499999999999998,-1.275,0,1,-0.0
2022-05-21,-1.2,-1.3,-1.3,-1.2,-1.2,-1.2249999999999996,-1.2625000000000002,0,1,-0.0
2022-05-28,-1.2,-1.3,-1.3,-1.3,-1.2,-1.2,-1.25,0,1,-0.0
2022-06-04,-1.0,-1.2,-1.3,-1.3,-1.2,-1.1499999999999997,-1.2125,0,1,-1.0
2022-06-11,-1.0,-1.2,-1.3,-1.3,-1.2,-1.0999999999999996,-1.175,0,1,-1.0
2022-06-18,-1.0,-1.2,-1.3,-1.3,-1.2,-1.0499999999999998,-1.1375,0,1,-1.0
2022-06-25,-1.0,-1.2,-1.3,-1.3,-1.3,-1.0,-1.0999999999999999,0,1,-1.0
2022-07-02,-0.9,-1.0,-1.2,-1.3,-1.3,-0.9749999999999998,-1.0625,0,1,-0.9
2022-07-09,-0.9,-1.0,-1.2,-1.3,-1.3,-0.9499999999999998,-1.025,0,1,-0.9
2022-07-16,-0.9,-1.0,-1.2,-1.3,-1.3,-0.9249999999999997,-0.9875,0,1,-0.9
2022-07-23,-0.9,-1.0,-1.2,-1.3,-1.3,-0.9,-0.95,0,1,-0.9
2022-07-30,-0.9,-0.9,-1.0,-1.2,-1.3,-0.9,-0.9375,0,1,-0.9
2022-08-06,-1.0,-0.9,-1.0,-1.2,-1.3,-0.9249999999999998,-0.9375,0,1,-1.0
2022-08-13,-1.0,-0.9,-1.0,-1.2,-1.3,-0.9499999999999998,-0.9375,0,1,-1.0
2022-08-20,-1.0,-0.9,-1.0,-1.2,-1.3,-0.9749999999999999,-0.9375,0,1,-1.0
2022-08-27,-1.0,-0.9,-0.9,-1.0,-1.2,-1.0,-0.9500000000000001,0,1,-1.0
2022-09-03,-1.1,-1.0,-0.9,-1.0,-1.2,-1.025,-0.9750000000000001,0,1,-0.0
2022-09-10,-1.1,-1.0,-0.9,-1.0,-1.2,-1.0499999999999998,-1.0,0,1,-0.0
2022-09-17,-1.1,-1.0,-0.9,-1.0,-1.2,-1.0749999999999997,-1.0250000000000001,0,1,-0.0
2022-09-24,-1.1,-1.0,-0.9,-0.9,-1.0,-1.1,-1.05,0,1,-0.0
2022-10-01,-1.1,-1.1,-1.0,-0.9,-1.0,-1.1,-1.0625,0,1,-0.0
2022-10-08,-1.1,-1.1,-1.0,-0.9,-1.0,-1.1,-1.0750000000000002,0,1,-0.0
2022-10-15,-1.1,-1.1,-1.0,-0.9,-1.0,-1.1,-1.0875000000000001,0,1,-0.0
2022-10-22,-1.1,-1.1,-1.0,-0.9,-0.9,-1.1,-1.1,0,1,-0.0
2022-10-29,-1.1,-1.1,-1.1,-1.0,-0.9,-1.1,-1.1,0,1,-0.0
2022-11-05,-1.0,-1.1,-1.1,-1.0,-0.9,-1.0749999999999997,-1.0875000000000001,0,1,-0.0
2022-11-12,-1.0,-1.1,-1.1,-1.0,-0.9,-1.0499999999999998,-1.0750000000000002,0,1,-0.0
2022-11-19,-1.0,-1.1,-1.1,-1.0,-0.9,-1.025,-1.0625,0,1,-0.0
2022-11-26,-1.0,-1.1,-1.1,-1.1,-1.0,-1.0,-1.05,0,1,-0.0
2022-12-03,-1.0,-1.0,-1.1,-1.1,-1.0,-1.0,-1.0375,0,1,-0.0
2022-12-10,-1.0,-1.0,-1.1,-1.1,-1.0,-1.0,-1.0250000000000001,0,1,-0.0
2022-12-17,-1.0,-1.0,-1.1,-1.1,-1.0,-1.0,-1.0125,0,1,-0.0
2022-12-24,-1.0,-1.0,-1.1,-1.1,-1.1,-1.0,-1.0,0,1,-0.0
2022-12-31,-1.0,-1.0,-1.0,-1.1,-1.1,-1.0,-1.0,0,1,-0.0
2023-01-07,-0.8,-1.0,-1.0,-1.1,-1.1,-0.9499999999999997,-0.9750000000000001,0,1,-0.0
2023-01-14,-0.8,-1.0,-1.0,-1.1,-1.1,-0.8999999999999998,-0.9500000000000001,0,1,-0.0
2023-01-21,-0.8,-1.0,-1.0,-1.1,-1.1,-0.8499999999999999,-0.9249999999999999,0,1,-0.0
2023-01-28,-0.8,-1.0,-1.0,-1.0,-1.1,-0.8,-0.9000000000000001,0,1,-0.0
2023-02-04,-0.6,-0.8,-1.0,-1.0,-1.1,-0.7499999999999999,-0.8500000000000001,0,1,-0.0
2023-02-11,-0.6,-0.8,-1.0,-1.0,-1.1,-0.6999999999999997,-0.8,0,1,-0.0
2023-02-18,-0.6,-0.8,-1.0,-1.0,-1.1,-0.6499999999999998,-0.7500000000000001,0,1,-0.0
2023-02-25,-0.6,-0.8,-1.0,-1.0,-1.0,-0.6,-0.7,0,1,-0.0
2023-03-04,-0.4,-0.6,-0.8,-1.0,-1.0,-0.5499999999999997,-0.65,0,0,-0.0
2023-03-11,-0.4,-0.6,-0.8,-1.0,-1.0,-0.4999999999999998,-0.6,0,0,-0.0
2023-03-18,-0.4,-0.6,-0.8,-1.0,-1.0,-0.44999999999999973,-0.55,0,0,-0.0
2023-03-25,-0.4,-0.6,-0.8,-1.0,-1.0,-0.4,-0.5,0,0,-0.0
2023-04-01,-0.2,-0.4,-0.6,-0.8,-1.0,-0.3499999999999998,-0.45,0,0,-0.0
2023-04-08,-0.2,-0.4,-0.6,-0.8,-1.0,-0.2999999999999998,-0.39999999999999997,0,0,-0.0
2023-04-15,-0.2,-0.4,-0.6,-0.8,-1.0,-0.24999999999999978,-0.35000000000000003,0,0,-0.0
2023-04-22,-0.2,-0.4,-0.6,-0.8,-1.0,-0.2,-0.30000000000000004,0,0,-0.0
2023-04-29,-0.2,-0.2,-0.4,-0.6,-0.8,-0.2,-0.275,0,0,-0.0
2023-05-06,0.1,-0.2,-0.4,-0.6,-0.8,-0.12499999999999978,-0.21250000000000002,0,0,0.0
2023-05-13,0.1,-0.2,-0.4,-0.6,-0.8,-0.04999999999999978,-0.15000000000000002,0,0,0.0
2023-05-20,0.1,-0.2,-0.4,-0.6,-0.8,0.025000000000000223,-0.08750000000000001,0,0,0.0
2023-05-27,0.1,-0.2,-0.2,-0.4,-0.6,0.1,-0.049999999999999996,0,0,0.0
2023-06-03,0.4,0.1,-0.2,-0.4,-0.6,0.1750000000000002,0.025,0,0,0.4
2023-06-10,0.4,0.1,-0.2,-0.4,-0.6,0.2500000000000002,0.1,0,0,0.4
2023-06-17,0.4,0.1,-0.2,-0.4,-0.6,0.32500000000000023,0.175,0,0,0.4
2023-06-24,0.4,0.1,-0.2,-0.2,-0.4,0.4,0.25,0,0,0.4
2023-07-01,0.6,0.4,0.1,-0.2,-0.4,0.45000000000000023,0.3125,1,0,0.6
2023-07-08,0.6,0.4,0.1,-0.2,-0.4,0.5000000000000002,0.375,1,0,0.6
2023-07-15,0.6,0.4,0.1,-0.2,-0.4,0.5500000000000003,0.4375,1,0,0.6
2023-07-22,0.6,0.4,0.1,-0.2,-0.2,0.6,0.5,1,0,0.6
2023-07-29,0.6,0.6,0.4,0.1,-0.2,0.6,0.525,1,0,0.6
2023-08-05,0.9,0.6,0.4,0.1,-0.2,0.6750000000000002,0.5875,1,0,0.9
2023-08-12,0.9,0.6,0.4,0.1,-0.2,0.7500000000000002,0.6499999999999999,1,0,0.9
2023-08-19,0.9,0.6,0.4,0.1,-0.2,0.8250000000000003,0.7125,1,0,0.9
2023-08-26,0.9,0.6,0.6,0.4,0.1,0.9,0.75,1,0,0.9
2023-09-02,1.1,0.9,0.6,0.4,0.1,0.9500000000000003,0.8125,1,0,0.0
2023-09-09,1.1,0.9,0.6,0.4,0.1,1.0000000000000004,0.875,1,0,0.0
2023-09-16,1.1,0.9,0.6,0.4,0.1,1.0500000000000003,0.9375,1,0,0.0
2023-09-23,1.1,0.9,0.6,0.6,0.4,1.1,1.0,1,0,0.0
2023-09-30,1.1,1.1,0.9,0.6,0.4,1.1,1.025,1,0,0.0
2023-10-07,1.4,1.1,0.9,0.6,0.4,1.1750000000000003,1.0875000000000001,1,0,0.0
2023-10-14,1.4,1.1,0.9,0.6,0.4,1.2500000000000002,1.15,1,0,0.0
2023-10-21,1.4,1.1,0.9,0.6,0.6,1.3250000000000002,1.2125,1,0,0.0
2023-10-28,1.4,1.1,1.1,0.9,0.6,1.4,1.25,1,0,0.0
2023-11-04,1.5,1.4,1.1,0.9,0.6,1.4250000000000003,1.3,1,0,0.0
2023-11-11,1.5,1.4,1.1,0.9,0.6,1.4500000000000002,1.35,1,0,0.0
2023-11-18,1.5,1.4,1.1,0.9,0.6,1.475,1.4,1,0,0.0
2023-11-25,1.5,1.4,1.1,1.1,0.9,1.5,1.45,1,0,0.0
2023-12-02,1.5,1.5,1.4,1.1,0.9,1.5,1.4625,1,0,0.0
2023-12-09,1.5,1.5,1.4,1.1,0.9,1.5,1.475,1,0,0.0
2023-12-16,1.5,1.5,1.4,1.1,0.9,1.5,1.4875,1,0,0.0
2023-12-23,1.5,1.5,1.4,1.1,1.1,1.5,1.5,1,0,0.0
2023-12-30,1.5,1.5,1.5,1.4,1.1,1.5,1.5,1,0,0.0
2024-01-06,1.2,1.5,1.5,1.4,1.1,1.425,1.4625,1,0,0.0
2024-01-13,1.2,1.5,1.5,1.4,1.1,1.3500000000000003,1.425,1,0,0.0
2024-01-20,1.2,1.5,1.5,1.4,1.1,1.2750000000000001,1.3875,1,0,0.0
2024-01-27,1.2,1.5,1.5,1.5,1.4,1.2,1.35,1,0,0.0
2024-02-03,0.9,1.2,1.5,1.5,1.4,1.1250000000000002,1.275,1,0,0.0
2024-02-10,0.9,1.2,1.5,1.5,1.4,1.0500000000000003,1.2,1,0,0.0
2024-02-17,0.9,1.2,1.5,1.5,1.4,0.9750000000000002,1.125,1,0,0.0
2024-02-24,0.9,1.2,1.5,1.5,1.5,0.9,1.05,1,0,0.0
2024-03-02,0.5,0.9,1.2,1.5,1.5,0.8000000000000003,0.9624999999999999,0,0,0.0
2024-03-09,0.5,0.9,1.2,1.5,1.5,0.7000000000000002,0.875,0,0,0.0
2024-03-16,0.5,0.9,1.2,1.5,1.5,0.6000000000000002,0.7875000000000001,0,0,0.0
2024-03-23,0.5,0.9,1.2,1.5,1.5,0.5,0.7,0,0,0.0
2024-03-30,0.5,0.5,0.9,1.2,1.5,0.5,0.6499999999999999,0,0,0.0
2024-04-06,0.1,0.5,0.9,1.2,1.5,0.40000000000000024,0.55,0,0,0.0
2024-04-13,0.1,0.5,0.9,1.2,1.5,0.3000000000000002,0.45,0,0,0.0
2024-04-20,0.1,0.5,0.9,1.2,1.5,0.20000000000000023,0.35,0,0,0.0
2024-04-27,0.1,0.5,0.5,0.9,1.2,0.1,0.3,0,0,0.0
2024-05-04,-0.3,0.1,0.5,0.9,1.2,2.3592239273284576e-16,0.2,0,0,-0.0
2024-05-11,-0.3,0.1,0.5,0.9,1.2,-0.09999999999999977,0.1,0,0,-0.0
2024-05-18,-0.3,0.1,0.5,0.9,1.2,-0.1999999999999998,6.938893903907228e-18,0,0,-0.0
2024-05-25,-0.3,0.1,0.5,0.5,0.9,-0.3,-0.09999999999999999,0,0,-0.0
2024-06-01,-0.5,-0.3,0.1,0.5,0.9,-0.34999999999999976,-0.175,0,1,-0.5
2024-06-08,-0.5,-0.3,0.1,0.5,0.9,-0.3999999999999998,-0.25,0,1,-0.5
2024-06-15,-0.5,-0.3,0.1,0.5,0.9,-0.4499999999999998,-0.325,0,1,-0.5
2024-06-22,-0.5,-0.3,0.1,0.5,0.5,-0.5,-0.4,0,1,-0.5
2024-06-29,-0.5,-0.5,-0.3,0.1,0.5,-0.5,-0.425,0,1,-0.5
2024-07-06,-0.5,-0.5,-0.3,0.1,0.5,-0.5,-0.45,0,1,-0.5
2024-07-13,-0.5,-0.5,-0.3,0.1,0.5,-0.5,-0.475,0,1,-0.5
2024-07-20,-0.5,-0.5,-0.3,0.1,0.5,-0.5,-0.5,0,1,-0.5
2024-07-27,-0.5,-0.5,-0.5,-0.3,0.1,-0.5,-0.5,0,1,-0.5
2024-08-03,-0.6,-0.5,-0.5,-0.3,0.1,-0.5249999999999998,-0.5125,0,1,-0.6
2024-08-10,-0.6,-0.5,-0.5,-0.3,0.1,-0.5499999999999998,-0.525,0,1,-0.6
2024-08-17,-0.6,-0.5,-0.5,-0.3,0.1,-0.5749999999999997,-0.5375,0,1,-0.6
2024-08-24,-0.6,-0.5,-0.5,-0.5,-0.3,-0.6,-0.55,0,1,-0.6
2024-08-31,-0.6,-0.6,-0.5,-0.5,-0.3,-0.6,-0.5625,0,1,-0.6
2024-09-07,-0.8,-0.6,-0.5,-0.5,-0.3,-0.6499999999999998,-0.6,0,1,-0.0
2024-09-14,-0.8,-0.6,-0.5,-0.5,-0.3,-0.6999999999999997,-0.6375,0,1,-0.0
2024-09-21,-0.8,-0.6,-0.5,-0.5,-0.5,-0.7499999999999999,-0.675,0,1,-0.0
2024-09-28,-0.8,-0.6,-0.6,-0.5,-0.5,-0.8,-0.7000000000000001,0,1,-0.0
2024-10-05,-0.8,-0.8,-0.6,-0.5,-0.5,-0.8,-0.725,0,1,-0.0
2024-10-12,-0.8,-0.8,-0.6,-0.5,-0.5,-0.8,-0.75,0,1,-0.0
2024-10-19,-0.8,-0.8,-0.6,-0.5,-0.5,-0.8,-0.7750000000000001,0,1,-0.0
2024-10-26,-0.8,-0.8,-0.6,-0.6,-0.5,-0.8,-0.8,0,1,-0.0
2024-11-02,-0.9,-0.8,-0.8,-0.6,-0.5,-0.8249999999999997,-0.8125,0,1,-0.0
2024-11-09,-0.9,-0.8,-0.8,-0.6,-0.5,-0.8499999999999999,-0.8250000000000001,0,1,-0.0
2024-11-16,-0.9,-0.8,-0.8,-0.6,-0.5,-0.8749999999999998,-0.8375,0,1,-0.0
2024-11-23,-0.9,-0.8,-0.8,-0.6,-0.6,-0.9,-0.85,0,1,-0.0
2024-11-30,-0.9,-0.9,-0.8,-0.8,-0.6,-0.9,-0.8625,0,1,-0.0
2024-12-07,-1.1,-0.9,-0.8,-0.8,-0.6,-0.9499999999999997,-0.9000000000000001,0,1,-0.0
2024-12-14,-1.1,-0.9,-0.8,-0.8,-0.6,-0.9999999999999998,-0.9375,0,1,-0.0
2024-12-21,-1.1,-0.9,-0.8,-0.8,-0.6,-1.0499999999999998,-0.9750000000000001,0,1,-0.0
2024-12-28,-1.1,-0.9,-0.9,-0.8,-0.8,-1.1,-1.0,0,1,-0.0
2025-01-04,-1.1,-1.1,-0.9,-0.8,-0.8,-1.1,-1.0250000000000001,0,1,-0.0
2025-01-11,-1.1,-1.1,-0.9,-0.8,-0.8,-1.1,-1.05,0,1,-0.0
2025-01-18,-1.1,-1.1,-0.9,-0.8,-0.8,-1.1,-1.0750000000000002,0,1,-0.0
2025-01-25,-1.1,-1.1,-0.9,-0.9,-0.8,-1.1,-1.1,0,1,-0.0
2025-02-01,-0.9,-1.1,-1.1,-0.9,-0.8,-1.0499999999999998,-1.0750000000000002,0,1,-0.0
2025-02-08,-0.9,-1.1,-1.1,-0.9,-0.8,-0.9999999999999998,-1.05,0,1,-0.0
2025-02-15,-0.9,-1.1,-1.1,-0.9,-0.8,-0.9499999999999998,-1.0250000000000001,0,1,-0.0
2025-02-22,-0.9,-1.1,-1.1,-0.9,-0.9,-0.9,-1.0,0,1,-0.0
2025-03-01,-0.7,-0.9,-1.1,-1.1,-0.9,-0.8499999999999998,-0.9500000000000001,0,1,-0.0
2025-03-08,-0.7,-0.9,-1.1,-1.1,-0.9,-0.7999999999999998,-0.9,0,1,-0.0
2025-03-15,-0.7,-0.9,-1.1,-1.1,-0.9,-0.7499999999999998,-0.85,0,1,-0.0
2025-03-22,-0.7,-0.9,-1.1,-1.1,-0.9,-0.7,-0.8,0,1,-0.0
2025-03-29,-0.7,-0.7,-0.9,-1.1,-1.1,-0.7,-0.7749999999999999,0,1,-0.0
2025-04-05,-0.5,-0.7,-0.9,-1.1,-1.1,-0.6499999999999997,-0.725,0,1,-0.0
2025-04-12,-0.5,-0.7,-0.9,-1.1,-1.1,-0.5999999999999998,-0.6749999999999999,0,1,-0.0
2025-04-19,-0.5,-0.7,-0.9,-1.1,-1.1,-0.5499999999999998,-0.625,0,1,-0.0
2025-04-26,-0.5,-0.7,-0.7,-0.9,-1.1,-0.5,-0.6,0,1,-0.0
2025-05-03,-0.5,-0.5,-0.7,-0.9,-1.1,-0.5,-0.575,0,1,-0.0
2025-05-10,-0.5,-0.5,-0.7,-0.9,-1.1,-0.5,-0.5499999999999999,0,1,-0.0
2025-05-17,-0.5,-0.5,-0.7,-0.9,-1.1,-0.5,-0.525,0,1,-0.0
2025-05-24,-0.5,-0.5,-0.7,-0.7,-0.9,-0.5,-0.5,0,1,-0.0
2025-05-31,-0.5,-0.5,-0.5,-0.7,-0.9,-0.5,-0.5,0,1,-0.0
2025-06-07,-0.4,-0.5,-0.5,-0.7,-0.9,-0.47499999999999976,-0.4875,0,0,-0.4
2025-06-14,-0.4,-0.5,-0.5,-0.7,-0.9,-0.4499999999999998,-0.47500000000000003,0,0,-0.4
2025-06-21,-0.4,-0.5,-0.5,-0.7,-0.7,-0.4249999999999998,-0.46249999999999997,0,0,-0.4
2025-06-28,-0.4,-0.5,-0.5,-0.5,-0.7,-0.4,-0.45000000000000007,0,0,-0.4
2025-07-05,-0.5,-0.4,-0.5,-0.5,-0.7,-0.4249999999999998,-0.45000000000000007,0,1,-0.5
2025-07-12,-0.5,-0.4,-0.5,-0.5,-0.7,-0.4499999999999998,-0.45000000000000007,0,1,-0.5
2025-07-19,-0.5,-0.4,-0.5,-0.5,-0.7,-0.47499999999999976,-0.45000000000000007,0,1,-0.5
2025-07-26,-0.5,-0.4,-0.5,-0.5,-0.5,-0.5,-0.45000000000000007,0,1,-0.5
2025-08-02,-0.6,-0.5,-0.4,-0.5,-0.5,-0.5249999999999998,-0.475,0,1,-0.6
2025-08-09,-0.6,-0.5,-0.4,-0.5,-0.5,-0.5499999999999998,-0.5,0,1,-0.6
2025-08-16,-0.6,-0.5,-0.4,-0.5,-0.5,-0.5749999999999997,-0.525,0,1,-0.6
2025-08-23,-0.6,-0.5,-0.4,-0.5,-0.5,-0.6,-0.5499999999999999,0,1,-0.6
2025-08-30,-0.6,-0.6,-0.5,-0.4,-0.5,-0.6,-0.5625,0,1,-0.6
2025-09-06,-0.8,-0.6,-0.5,-0.4,-0.5,-0.6499999999999998,-0.6,0,1,-0.0
2025-09-13,-0.8,-0.6,-0.5,-0.4,-0.5,-0.6999999999999997,-0.6375,0,1,-0.0
2025-09-20,-0.8,-0.6,-0.5,-0.4,-0.5,-0.7499999999999999,-0.6749999999999999,0,1,-0.0
2025-09-27,-0.8,-0.6,-0.6,-0.5,-0.4,-0.8,-0.7000000000000001,0,1,-0.0
2025-10-04,-0.9,-0.8,-0.6,-0.5,-0.4,-0.8249999999999997,-0.7374999999999999,0,1,-0.0
2025-10-11,-0.9,-0.8,-0.6,-0.5,-0.4,-0.8499999999999999,-0.775,0,1,-0.0
2025-10-18,-0.9,-0.8,-0.6,-0.5,-0.4,-0.8749999999999998,-0.8125,0,1,-0.0
2025-10-25,-0.9,-0.8,-0.6,-0.6,-0.5,-0.9,-0.85,0,1,-0.0
2025-11-01,-0.9,-0.9,-0.8,-0.6,-0.5,-0.9,-0.8625,0,1,-0.0
2025-11-08,-0.9,-0.9,-0.8,-0.6,-0.5,-0.9,-0.875,0,1,-0.0
2025-11-15,-0.9,-0.9,-0.8,-0.6,-0.5,-0.9,-0.8875000000000001,0,1,-0.0
2025-11-22,-0.9,-0.9,-0.8,-0.6,-0.6,-0.9,-0.9,0,1,-0.0
2025-11-29,-0.9,-0.9,-0.9,-0.8,-0.6,-0.9,-0.9,0,1,-0.0
2025-12-06,-1.0,-0.9,-0.9,-0.8,-0.6,-0.9249999999999998,-0.9125,0,1,-0.0
2025-12-13,-1.0,-0.9,-0.9,-0.8,-0.6,-0.9499999999999997,-0.925,0,1,-0.0
2025-12-20,-1.0,-0.9,-0.9,-0.8,-0.6,-0.9749999999999999,-0.9375,0,1,-0.0
2025-12-27,-1.0,-0.9,-0.9,-0.9,-0.8,-1.0,-0.95,0,1,-0.0
2026-01-03,-0.9,-1.0,-0.9,-0.9,-0.8,-0.9749999999999998,-0.9500000000000001,0,1,-0.0
2026-01-10,-0.9,-1.0,-0.9,-0.9,-0.8,-0.9499999999999998,-0.95,0,1,-0.0
2026-01-17,-0.9,-1.0,-0.9,-0.9,-0.8,-0.9249999999999997,-0.95,0,1,-0.0
2026-01-24,-0.9,-1.0,-0.9,-0.9,-0.9,-0.9,-0.9500000000000001,0,1,-0.0
2026-01-31,-0.9,-0.9,-1.0,-0.9,-0.9,-0.9,-0.9375,0,1,-0.0
2026-02-07,-0.7,-0.9,-1.0,-0.9,-0.9,-0.8499999999999998,-0.9,0,1,-0.0
2026-02-14,-0.7,-0.9,-1.0,-0.9,-0.9,-0.7999999999999998,-0.8625,0,1,-0.0
2026-02-21,-0.7,-0.9,-1.0,-0.9,-0.9,-0.7499999999999997,-0.8250000000000001,0,1,-0.0
2026-02-28,-0.7,-0.9,-0.9,-1.0,-0.9,-0.7,-0.7999999999999999,0,1,-0.0
2026-03-07,-0.5,-0.7,-0.9,-1.0,-0.9,-0.6499999999999998,-0.75,0,1,-0.0
2026-03-14,-0.5,-0.7,-0.9,-1.0,-0.9,-0.5999999999999998,-0.7,0,1,-0.0
2026-03-21,-0.5,-0.7,-0.9,-1.0,-0.9,-0.5499999999999998,-0.6499999999999999,0,1,-0.0
2026-03-28,-0.5,-0.7,-0.9,-0.9,-1.0,-0.5,-0.6,0,1,-0.0
