week_ending,region,mean_nighttime_hours_below_18_above_0,mean_nighttime_hours_below_21_above_0,mean_nighttime_hours_below_24_above_0,mean_nighttime_hours_above_21,mean_nighttime_hours_above_24,mean_nighttime_hours_below_0,mean_nighttime_hours_below_neg5,mean_nighttime_hours_below_neg10,mean_daytime_hours_above_25,mean_daytime_hours_above_30,mean_daytime_hours_above_35,mean_daytime_hours_above_40,mean_daytime_hours_below_neg5,mean_daytime_hours_below_0,mean_daytime_hours_below_5,mean_vpd_mean,mean_vpd_min,mean_vpd_max
2001-06-16,region_6,1.9405034324942791,4.670480549199085,12.890160183066362,65.32494279176201,57.10297482837529,0.0,0.0,0.0,44.82837528604119,22.82837528604119,6.25629290617849,0.5240274599542334,0.0,0.0,0.3157894736842105,1.893136739730835,0.691170334815979,3.0796306133270264
2001-06-23,region_6,1.1281464530892449,4.556064073226545,14.336384439359268,65.44393592677345,55.65446224256293,0.0,0.0,0.0,42.329519450800916,23.437070938215104,4.105263157894737,0.011441647597254004,0.0,0.0,0.0,1.9237133264541626,0.6743534207344055,3.09979510307312
2001-06-30,region_6,0.9336384439359268,3.8787185354691074,14.20366132723112,66.1212814645309,55.79176201372998,0.0,0.0,0.0,43.90389016018307,23.31350114416476,5.144164759725401,0.0,0.0,0.0,0.0,1.8478657007217407,0.6549410223960876,2.980071544647217
2001-07-07,region_6,0.39359267734553777,1.574370709382151,7.299771167048055,68.42562929061785,62.69565217391305,0.0,0.0,0.0,48.65217391304348,27.450800915331808,7.864988558352403,0.2517162471395881,0.0,0.0,0.0,1.940471887588501,0.6616173982620239,3.099818229675293
2001-07-14,region_6,0.5537757437070938,1.734553775743707,3.917620137299771,68.26315789473684,66.08009153318078,0.0,0.0,0.0,56.60640732265446,33.892448512585815,16.993135011441648,2.260869565217391,0.0,0.0,0.0,2.466782569885254,0.9112969636917114,3.9232168197631836
2001-07-21,region_6,0.7025171624713958,2.4759725400457664,5.963386727688787,67.52402745995424,64.03661327231121,0.0,0.0,0.0,60.45537757437071,32.640732265446225,15.469107551487415,1.7185354691075514,0.0,0.0,0.0,2.2754595279693604,0.8860973119735718,3.610342025756836
2001-07-28,region_6,0.585812356979405,1.8489702517162472,4.068649885583524,68.15102974828375,65.92677345537757,0.0,0.0,0.0,63.89702517162471,35.20823798627002,17.51716247139588,1.6956521739130435,0.0,0.0,0.0,2.449082374572754,0.9582397937774658,3.7992100715637207
2001-08-04,region_6,0.7185354691075515,2.0938215102974826,4.919908466819222,67.90617848970251,65.08009153318078,0.0,0.0,0.0,61.51945080091533,33.71853546910755,15.125858123569794,0.5080091533180778,0.0,0.0,0.0,2.2875819206237793,0.8903690576553345,3.5915536880493164
2001-08-11,region_6,1.0297482837528604,3.045766590389016,6.77116704805492,66.95194508009153,63.22883295194508,0.0,0.0,0.0,57.80549199084668,29.867276887871853,12.505720823798628,0.5903890160183066,0.0,0.0,0.0,2.154222249984741,0.8420479893684387,3.395766258239746
2001-08-18,region_6,1.6064073226544622,4.116704805491991,10.780320366132724,65.88329519450801,59.21967963386728,0.0,0.0,0.0,49.48283752860412,22.217391304347824,5.988558352402746,0.17620137299771166,0.0,0.0,0.0,1.6216479539871216,0.4923185706138611,2.785889148712158
2001-08-25,region_6,1.1281464530892449,2.876430205949657,7.073226544622425,67.12356979405034,62.922196796338675,0.0,0.0,0.0,51.4279176201373,30.19221967963387,12.391304347826088,0.06178489702517163,0.0,0.0,0.0,2.0771303176879883,0.6936306357383728,3.499288320541382
2001-09-01,region_6,1.6750572082379862,5.233409610983982,19.77116704805492,64.76659038901602,50.20823798627002,0.0,0.0,0.0,39.432494279176204,9.88787185354691,0.6224256292906178,0.0,0.0,0.0,0.0,1.0798956155776978,0.2572113573551178,1.9325658082962036
2001-09-08,region_6,2.405034324942792,5.643020594965675,15.826086956521738,64.35469107551488,54.17391304347826,0.0,0.0,0.0,39.48512585812357,15.711670480549198,1.4210526315789473,0.004576659038901602,0.0,0.0,0.02745995423340961,1.2484010457992554,0.33747556805610657,2.2658817768096924
2001-09-15,region_6,6.418764302059497,15.679633867276888,30.22425629290618,54.31350114416476,39.764302059496565,0.0,0.0,0.0,28.24942791762014,7.22883295194508,0.013729977116704805,0.0,0.0,0.02517162471395881,0.4988558352402746,1.1054058074951172,0.3078412115573883,2.015247106552124
2001-09-22,region_6,3.480549199084668,10.173913043478262,25.347826086956523,59.82379862700229,44.64530892448513,0.0,0.0,0.0,33.068649885583525,12.02974828375286,0.5812356979405034,0.0,0.0,0.0,0.0,1.1490108966827393,0.2780037224292755,2.1886634826660156
2001-09-29,region_6,19.443935926773456,31.187643020594965,44.87185354691076,38.807780320366135,25.125858123569795,0.0,0.0,0.0,16.498855835240274,2.4530892448512587,0.020594965675057208,0.0,0.0,0.0,0.038901601830663615,1.161313533782959,0.35529404878616333,2.13871693611145
2001-10-06,region_6,22.590389016018307,36.65217391304348,49.42562929061785,33.34553775743707,20.57437070938215,0.0,0.0,0.0,14.711670480549198,1.3844393592677346,0.002288329519450801,0.0,0.0,0.0,1.0755148741418765,1.000754952430725,0.31436893343925476,1.8589861392974854
